TimeLine,Cases,Deaths
2020-01-22T00:00:00Z,0,0
2020-01-23T00:00:00Z,0,0
2020-01-24T00:00:00Z,0,0
2020-01-25T00:00:00Z,0,0
2020-01-26T00:00:00Z,0,0
2020-01-27T00:00:00Z,0,0
2020-01-28T00:00:00Z,0,0
2020-01-29T00:00:00Z,0,0
2020-01-30T00:00:00Z,0,0
2020-01-31T00:00:00Z,0,0
2020-02-01T00:00:00Z,0,0
2020-02-02T00:00:00Z,0,0
2020-02-03T00:00:00Z,0,0
2020-02-04T00:00:00Z,0,0
2020-02-05T00:00:00Z,0,0
2020-02-06T00:00:00Z,0,0
2020-02-07T00:00:00Z,0,0
2020-02-08T00:00:00Z,0,0
2020-02-09T00:00:00Z,0,0
2020-02-10T00:00:00Z,0,0
2020-02-11T00:00:00Z,0,0
2020-02-12T00:00:00Z,0,0
2020-02-13T00:00:00Z,0,0
2020-02-14T00:00:00Z,0,0
2020-02-15T00:00:00Z,0,0
2020-02-16T00:00:00Z,0,0
2020-02-17T00:00:00Z,0,0
2020-02-18T00:00:00Z,0,0
2020-02-19T00:00:00Z,0,0
2020-02-20T00:00:00Z,0,0
2020-02-21T00:00:00Z,0,0
2020-02-22T00:00:00Z,0,0
2020-02-23T00:00:00Z,0,0
2020-02-24T00:00:00Z,0,0
2020-02-25T00:00:00Z,0,0
2020-02-26T00:00:00Z,0,0
2020-02-27T00:00:00Z,0,0
2020-02-28T00:00:00Z,0,0
2020-02-29T00:00:00Z,0,0
2020-03-01T00:00:00Z,0,0
2020-03-02T00:00:00Z,0,0
2020-03-03T00:00:00Z,0,0
2020-03-04T00:00:00Z,1,0
2020-03-05T00:00:00Z,1,0
2020-03-06T00:00:00Z,1,0
2020-03-07T00:00:00Z,1,0
2020-03-08T00:00:00Z,1,0
2020-03-09T00:00:00Z,1,0
2020-03-10T00:00:00Z,2,0
2020-03-11T00:00:00Z,3,0
2020-03-12T00:00:00Z,3,0
2020-03-13T00:00:00Z,4,0
2020-03-14T00:00:00Z,4,0
2020-03-15T00:00:00Z,5,0
2020-03-16T00:00:00Z,8,1
2020-03-17T00:00:00Z,10,1
2020-03-18T00:00:00Z,16,1
2020-03-19T00:00:00Z,27,1
2020-03-20T00:00:00Z,31,1
2020-03-21T00:00:00Z,49,1
2020-03-22T00:00:00Z,62,1
2020-03-23T00:00:00Z,76,1
2020-03-24T00:00:00Z,87,1
2020-03-25T00:00:00Z,111,1
2020-03-26T00:00:00Z,154,2
2020-03-27T00:00:00Z,202,2
2020-03-28T00:00:00Z,223,2
2020-03-29T00:00:00Z,258,3
2020-03-30T00:00:00Z,312,3
2020-03-31T00:00:00Z,331,4
2020-04-01T00:00:00Z,391,5
2020-04-02T00:00:00Z,455,5
2020-04-03T00:00:00Z,521,6
2020-04-04T00:00:00Z,574,7
2020-04-05T00:00:00Z,630,9
2020-04-06T00:00:00Z,671,12
2020-04-07T00:00:00Z,707,12
2020-04-08T00:00:00Z,741,14
2020-04-09T00:00:00Z,795,15
