TimeLine,Cases,Deaths
2020-01-22T00:00:00Z,0,0
2020-01-23T00:00:00Z,1,0
2020-01-24T00:00:00Z,3,0
2020-01-25T00:00:00Z,3,0
2020-01-26T00:00:00Z,4,0
2020-01-27T00:00:00Z,5,0
2020-01-28T00:00:00Z,7,0
2020-01-29T00:00:00Z,7,0
2020-01-30T00:00:00Z,10,0
2020-01-31T00:00:00Z,13,0
2020-02-01T00:00:00Z,16,0
2020-02-02T00:00:00Z,18,0
2020-02-03T00:00:00Z,18,0
2020-02-04T00:00:00Z,24,0
2020-02-05T00:00:00Z,28,0
2020-02-06T00:00:00Z,28,0
2020-02-07T00:00:00Z,30,0
2020-02-08T00:00:00Z,33,0
2020-02-09T00:00:00Z,40,0
2020-02-10T00:00:00Z,45,0
2020-02-11T00:00:00Z,47,0
2020-02-12T00:00:00Z,50,0
2020-02-13T00:00:00Z,58,0
2020-02-14T00:00:00Z,67,0
2020-02-15T00:00:00Z,72,0
2020-02-16T00:00:00Z,75,0
2020-02-17T00:00:00Z,77,0
2020-02-18T00:00:00Z,81,0
2020-02-19T00:00:00Z,84,0
2020-02-20T00:00:00Z,84,0
2020-02-21T00:00:00Z,85,0
2020-02-22T00:00:00Z,85,0
2020-02-23T00:00:00Z,89,0
2020-02-24T00:00:00Z,89,0
2020-02-25T00:00:00Z,91,0
2020-02-26T00:00:00Z,93,0
2020-02-27T00:00:00Z,93,0
2020-02-28T00:00:00Z,93,0
2020-02-29T00:00:00Z,102,0
2020-03-01T00:00:00Z,106,0
2020-03-02T00:00:00Z,108,0
2020-03-03T00:00:00Z,110,0
2020-03-04T00:00:00Z,110,0
2020-03-05T00:00:00Z,117,0
2020-03-06T00:00:00Z,130,0
2020-03-07T00:00:00Z,138,0
2020-03-08T00:00:00Z,150,0
2020-03-09T00:00:00Z,150,0
2020-03-10T00:00:00Z,160,0
2020-03-11T00:00:00Z,178,0
2020-03-12T00:00:00Z,178,0
2020-03-13T00:00:00Z,200,0
2020-03-14T00:00:00Z,212,0
2020-03-15T00:00:00Z,226,0
2020-03-16T00:00:00Z,243,0
2020-03-17T00:00:00Z,266,0
2020-03-18T00:00:00Z,313,0
2020-03-19T00:00:00Z,345,0
2020-03-20T00:00:00Z,385,0
2020-03-21T00:00:00Z,432,2
2020-03-22T00:00:00Z,455,2
2020-03-23T00:00:00Z,509,2
2020-03-24T00:00:00Z,558,2
2020-03-25T00:00:00Z,631,2
2020-03-26T00:00:00Z,683,2
2020-03-27T00:00:00Z,732,2
2020-03-28T00:00:00Z,802,2
2020-03-29T00:00:00Z,844,3
2020-03-30T00:00:00Z,879,3
2020-03-31T00:00:00Z,926,3
2020-04-01T00:00:00Z,1000,3
2020-04-02T00:00:00Z,1049,4
2020-04-03T00:00:00Z,1114,5
2020-04-04T00:00:00Z,1189,6
2020-04-05T00:00:00Z,1309,6
2020-04-06T00:00:00Z,1375,6
2020-04-07T00:00:00Z,1481,6
2020-04-08T00:00:00Z,1623,6
2020-04-09T00:00:00Z,1910,6
2020-04-10T00:00:00Z,2108,7
2020-04-11T00:00:00Z,2299,8
